flow_info: flow_psh, fpkts_per_second, total_bhlen, flow_iat_max, backward_packet_length_max, forward_iat_std, total_length_of_forward_packets, backward_packet_length_std, forward_iat_min, total_fhlen, total_length_of_backward_packets, total_backward_packets, forward_iat_max, forward_packet_length_mean, backward_iat_min, flow_iat_min, backward_packet_length_min, flow_syn, bpkts_per_second, flow_protocol, forward_iat_total, forward_packet_length_min, backward_iat_max, flow_iat_total, flow_urg, flow_fin, flow_ece, forward_packet_length_std, backward_packet_length_mean, flow_iat_std, flow_ack, backward_iat_total, backward_iat_mean, flow_rst, total_forward_packets, flow_packets_per_second, backward_iat_std, flow_cwr, forward_iat_mean, flow_iat_mean, forward_packet_length_max: serial: start_time, end_time: attack_label: infection_label: reconnaissance_label: attack_labeled: infection_labeled: reconnaissance_labeled: benign_probability: attack_probability: infection_probability: reconnaissance_probability
127.0.0.1/6111-127.0.0.50/8043: 0, 3.0, 81, 0.0024394989013671875, -1, 0.0, 180, -1, 0.0009951591491699219, 0, 0, 0, 0.0024394989013671875, 60.0, 99999, 0.0009951591491699219, -1, 0, 0.0, 17, 0.0034346580505371094, 60, -1, 0.0034346580505371094, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 60: 1786: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.1748779755980762: 0.47536648990257385: 0.1748777673716265: 0.17487776712772352
127.0.0.1/65-127.0.0.50/8011: 0, 3.0, 81, 0.0017900466918945312, -1, 0.0, 231, -1, 0.000255584716796875, 0, 0, 0, 0.0017900466918945312, 77.0, 99999, 0.000255584716796875, -1, 0, 0.0, 17, 0.0020456314086914062, 77, -1, 0.0020456314086914062, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 77: 1787: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487858564750686: 0.47536559811827617: 0.1748779081175868: 0.17487790811663018
127.0.0.1/9438-127.0.0.50/8011: 0, 3.0, 81, 0.0015952587127685547, -1, 0.0, 231, -1, 0.00013828277587890625, 0, 0, 0, 0.0015952587127685547, 77.0, 99999, 0.00013828277587890625, -1, 0, 0.0, 17, 0.001733541488647461, 77, -1, 0.001733541488647461, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 77: 1788: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.1748785992032322: 0.47536557829827625: 0.17487791124972446: 0.174877911248767
127.0.0.1/67-127.0.0.50/8011: 0, 3.0, 81, 0.0018224716186523438, -1, 0.0, 231, -1, 0.0003974437713623047, 0, 0, 0, 0.0018224716186523438, 77.0, 99999, 0.0003974437713623047, -1, 0, 0.0, 17, 0.0022199153900146484, 77, -1, 0.0022199153900146484, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 77: 1789: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487859920323243: 0.47536557829827686: 0.17487791124972363: 0.17487791124876714
127.0.0.1/62-127.0.0.50/8011: 0, 3.0, 81, 0.0018808841705322266, -1, 0.0, 231, -1, 0.00023484230041503906, 0, 0, 0, 0.0018808841705322266, 77.0, 99999, 0.00023484230041503906, -1, 0, 0.0, 17, 0.0021157264709472656, 77, -1, 0.0021157264709472656, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 77: 1790: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487859920323248: 0.475365578298277: 0.1748779112497234: 0.17487791124876717
127.0.0.1/64-127.0.0.50/8011: 0, 3.0, 81, 0.0017273426055908203, -1, 0.0, 231, -1, 0.00055694580078125, 0, 0, 0, 0.0017273426055908203, 77.0, 99999, 0.00055694580078125, -1, 0, 0.0, 17, 0.0022842884063720703, 77, -1, 0.0022842884063720703, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 77: 1791: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487859920323234: 0.47536557829827664: 0.17487791124972402: 0.17487791124876712
127.0.0.1/61-127.0.0.50/8011: 0, 3.0, 81, 0.0018510818481445312, -1, 0.0, 231, -1, 0.0005207061767578125, 0, 0, 0, 0.0018510818481445312, 77.0, 99999, 0.0005207061767578125, -1, 0, 0.0, 17, 0.0023717880249023438, 77, -1, 0.0023717880249023438, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 77: 1792: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487859920323245: 0.4753655782982769: 0.17487791124972354: 0.17487791124876717
127.0.0.1/63-127.0.0.50/8011: 0, 3.0, 81, 0.0018377304077148438, -1, 0.0, 231, -1, 0.0005776882171630859, 0, 0, 0, 0.0018377304077148438, 77.0, 99999, 0.0005776882171630859, -1, 0, 0.0, 17, 0.0024154186248779297, 77, -1, 0.0024154186248779297, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 77: 1793: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487858564750688: 0.4753655981182762: 0.17487790811758666: 0.17487790811663023
127.0.0.1/66-127.0.0.50/8011: 0, 3.0, 81, 0.0017044544219970703, -1, 0.0, 231, -1, 0.0007174015045166016, 0, 0, 0, 0.0017044544219970703, 77.0, 99999, 0.0007174015045166016, -1, 0, 0.0, 17, 0.002421855926513672, 77, -1, 0.002421855926513672, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 77: 1794: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487858564750677: 0.47536559811827594: 0.1748779081175872: 0.1748779081166302
127.0.0.1/9987-127.0.0.50/8011: 0, 3.0, 81, 0.0018301010131835938, -1, 0.0, 231, -1, 0.0008866786956787109, 0, 0, 0, 0.0018301010131835938, 77.0, 99999, 0.0008866786956787109, -1, 0, 0.0, 17, 0.0027167797088623047, 77, -1, 0.0027167797088623047, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 77: 1795: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487859920323243: 0.47536557829827686: 0.17487791124972366: 0.17487791124876717
127.0.0.1/2797-127.0.0.50/8011: 0, 3.0, 81, 0.0017137527465820312, -1, 0.0, 231, -1, 0.0007977485656738281, 0, 0, 0, 0.0017137527465820312, 77.0, 99999, 0.0007977485656738281, -1, 0, 0.0, 17, 0.0025115013122558594, 77, -1, 0.0025115013122558594, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 77: 1796: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487857209178198: 0.4753656179382752: 0.17487790498544997: 0.17487790498449296
127.0.0.1/9020-127.0.0.2/9784: 6, 18.0, 486, 0.004334211349487305, 66, 0.0, 20736, 0.0, 4.220008850097656e-05, 378, 924, 14, 0.003970146179199219, 1152.0, 3.719329833984375e-05, 3.719329833984375e-05, 66, 0, 14.0, 6, 0.05666923522949219, 96, 0.004334211349487305, 0.08050537109375, 0, 0, 0, 469.39, 66.0, 0.0, 32, 0.018587589263916016, 0.0, 0, 18, 32.0, 0.0, 0, 0.0, 0.0, 1454: 1797: 1716506270.4, 1716506271.4: 0: 0: 0: 0: 0: 0: 0.4753668763530632: 0.17487770611777895: 0.17487770611777895: 0.17487771141137906
127.0.0.1/6110-127.0.0.50/8043: 0, 3.0, 81, 0.002315998077392578, -1, 0.0, 180, -1, 0.001880645751953125, 0, 0, 0, 0.002315998077392578, 60.0, 99999, 0.001880645751953125, -1, 0, 0.0, 17, 0.004196643829345703, 60, -1, 0.004196643829345703, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 60: 1798: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487797559805335: 0.47536648990251174: 0.1748777673717341: 0.17487776712770076
127.0.0.1/2743-127.0.0.50/8043: 0, 3.0, 81, 0.002231121063232422, -1, 0.0, 180, -1, 0.0017910003662109375, 0, 0, 0, 0.002231121063232422, 60.0, 99999, 0.0017910003662109375, -1, 0, 0.0, 17, 0.004022121429443359, 60, -1, 0.004022121429443359, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 60: 1799: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487798915373412: 0.4753664700824821: 0.1748777705039461: 0.17487777025983775
127.0.0.1/5987-127.0.0.50/8043: 0, 2.0, 54, 0.00026607513427734375, -1, 0.0, 120, -1, 0.00026607513427734375, 0, 0, 0, 0.00026607513427734375, 60.0, 99999, 0.00026607513427734375, -1, 0, 0.0, 17, 0.00026607513427734375, 60, -1, 0.00026607513427734375, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 60: 1800: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487797560080717: 0.4753664899099973: 0.17487776735876728: 0.17487776713042819
127.0.0.1/5986-127.0.0.50/8043: 0, 2.0, 54, 0.0017919540405273438, -1, 0.0, 120, -1, 0.0017919540405273438, 0, 0, 0, 0.0017919540405273438, 60.0, 99999, 0.0017919540405273438, -1, 0, 0.0, 17, 0.0017919540405273438, 60, -1, 0.0017919540405273438, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 60: 1801: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487798915672903: 0.475366470090623: 0.17487777048984254: 0.17487777026280546
127.0.0.1/2742-127.0.0.50/8043: 0, 2.0, 54, 0.0003097057342529297, -1, 0.0, 120, -1, 0.0003097057342529297, 0, 0, 0, 0.0003097057342529297, 60.0, 99999, 0.0003097057342529297, -1, 0, 0.0, 17, 0.0003097057342529297, 60, -1, 0.0003097057342529297, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 60: 1802: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487797560081358: 0.4753664899100148: 0.17487776735873709: 0.1748777671304346
127.0.0.1/5985-127.0.0.50/8043: 0, 2.0, 54, 0.0020532608032226562, -1, 0.0, 120, -1, 0.0020532608032226562, 0, 0, 0, 0.0020532608032226562, 60.0, 99999, 0.0020532608032226562, -1, 0, 0.0, 17, 0.0020532608032226562, 60, -1, 0.0020532608032226562, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 60: 1803: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487796204538086: 0.4753665097307166: 0.17487776422535875: 0.17487776399854382
127.0.0.1/6112-127.0.0.50/8043: 0, 2.0, 54, 0.0018913745880126953, -1, 0.0, 120, -1, 0.0018913745880126953, 0, 0, 0, 0.0018913745880126953, 60.0, 99999, 0.0018913745880126953, -1, 0, 0.0, 17, 0.0018913745880126953, 60, -1, 0.0018913745880126953, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 60: 1804: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.1748779756010501: 0.4753664899106576: 0.17487776735762206: 0.17487776713067033
127.0.0.1/5983-127.0.0.50/8043: 0, 2.0, 54, 0.000354766845703125, -1, 0.0, 120, -1, 0.000354766845703125, 0, 0, 0, 0.000354766845703125, 60.0, 99999, 0.000354766845703125, -1, 0, 0.0, 17, 0.000354766845703125, 60, -1, 0.000354766845703125, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 60: 1805: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487797560082027: 0.47536648991003294: 0.1748777673587054: 0.17487776713044126
127.0.0.1/5984-127.0.0.50/8043: 0, 2.0, 54, 0.0018761157989501953, -1, 0.0, 120, -1, 0.0018761157989501953, 0, 0, 0, 0.0018761157989501953, 60.0, 99999, 0.0018761157989501953, -1, 0, 0.0, 17, 0.0018761157989501953, 60, -1, 0.0018761157989501953, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 60: 1806: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487800271243611: 0.4753664502706629: 0.1748777736219333: 0.17487777339496768
127.0.0.1/6111-127.0.0.50/8043: 0, 2.0, 54, 0.0014443397521972656, -1, 0.0, 120, -1, 0.0014443397521972656, 0, 0, 0, 0.0014443397521972656, 60.0, 99999, 0.0014443397521972656, -1, 0, 0.0, 17, 0.0014443397521972656, 60, -1, 0.0014443397521972656, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 60: 1807: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487797560098328: 0.475366489910476: 0.17487776735793698: 0.1748777671306037
127.0.0.7/443-127.0.0.5/7472: 1, 2.0, 48, 0.001009225845336914, -1, 0.0, 842, -1, 0.001009225845336914, 0, 0, 0, 0.001009225845336914, 421.0, 99999, 0.001009225845336914, -1, 0, 0.0, 6, 0.001009225845336914, 54, -1, 0.001009225845336914, 0, 0, 0, 367.0, 0, 0.0, 2, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 788: 1808: 1716506270.4, 1716506271.4: 0: 0: 0: 0: 0: 0: 0.47536688605181826: 0.17487770458508425: 0.17487770458508334: 0.17487770477801418
127.0.0.1/65-127.0.0.50/8011: 0, 2.0, 54, 0.0015344619750976562, -1, 0.0, 154, -1, 0.0015344619750976562, 0, 0, 0, 0.0015344619750976562, 77.0, 99999, 0.0015344619750976562, -1, 0, 0.0, 17, 0.0015344619750976562, 77, -1, 0.0015344619750976562, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 77: 1809: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487857209180369: 0.4753656179383342: 0.17487790498536943: 0.17487790498449268
127.0.0.1/9438-127.0.0.50/8011: 0, 2.0, 54, 0.0014569759368896484, -1, 0.0, 154, -1, 0.0014569759368896484, 0, 0, 0, 0.0014569759368896484, 77.0, 99999, 0.0014569759368896484, -1, 0, 0.0, 17, 0.0014569759368896484, 77, -1, 0.0014569759368896484, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 77: 1810: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.1748785720918036: 0.475365617938334: 0.17487790498536968: 0.17487790498449265
127.0.0.1/67-127.0.0.50/8011: 0, 2.0, 54, 0.001425027847290039, -1, 0.0, 154, -1, 0.001425027847290039, 0, 0, 0, 0.001425027847290039, 77.0, 99999, 0.001425027847290039, -1, 0, 0.0, 17, 0.001425027847290039, 77, -1, 0.001425027847290039, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 77: 1811: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.1748785720918036: 0.475365617938334: 0.17487790498536981: 0.17487790498449265
127.0.0.1/62-127.0.0.50/8011: 0, 2.0, 54, 0.0016460418701171875, -1, 0.0, 154, -1, 0.0016460418701171875, 0, 0, 0, 0.0016460418701171875, 77.0, 99999, 0.0016460418701171875, -1, 0, 0.0, 17, 0.0016460418701171875, 77, -1, 0.0016460418701171875, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 77: 1812: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487857209180377: 0.47536561793833443: 0.174877904985369: 0.17487790498449274
127.0.0.1/64-127.0.0.50/8011: 0, 2.0, 54, 0.0011703968048095703, -1, 0.0, 154, -1, 0.0011703968048095703, 0, 0, 0, 0.0011703968048095703, 77.0, 99999, 0.0011703968048095703, -1, 0, 0.0, 17, 0.0011703968048095703, 77, -1, 0.0011703968048095703, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 77: 1813: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487857209180338: 0.47536561793833343: 0.1748779049853707: 0.17487790498449254
127.0.0.1/61-127.0.0.50/8011: 0, 2.0, 54, 0.0013303756713867188, -1, 0.0, 154, -1, 0.0013303756713867188, 0, 0, 0, 0.0013303756713867188, 77.0, 99999, 0.0013303756713867188, -1, 0, 0.0, 17, 0.0013303756713867188, 77, -1, 0.0013303756713867188, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 77: 1814: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487859920325388: 0.47536557829833515: 0.17487791124964427: 0.17487791124876675
127.0.0.1/63-127.0.0.50/8011: 0, 2.0, 54, 0.0012600421905517578, -1, 0.0, 154, -1, 0.0012600421905517578, 0, 0, 0, 0.0012600421905517578, 77.0, 99999, 0.0012600421905517578, -1, 0, 0.0, 17, 0.0012600421905517578, 77, -1, 0.0012600421905517578, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 77: 1815: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487857209180346: 0.4753656179383336: 0.17487790498537037: 0.17487790498449257
127.0.0.1/66-127.0.0.50/8011: 0, 2.0, 54, 0.0009870529174804688, -1, 0.0, 154, -1, 0.0009870529174804688, 0, 0, 0, 0.0009870529174804688, 77.0, 99999, 0.0009870529174804688, -1, 0, 0.0, 17, 0.0009870529174804688, 77, -1, 0.0009870529174804688, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 77: 1816: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487857209180324: 0.475365617938333: 0.17487790498537134: 0.17487790498449246
127.0.0.1/9987-127.0.0.50/8011: 0, 2.0, 54, 0.0009434223175048828, -1, 0.0, 154, -1, 0.0009434223175048828, 0, 0, 0, 0.0009434223175048828, 77.0, 99999, 0.0009434223175048828, -1, 0, 0.0, 17, 0.0009434223175048828, 77, -1, 0.0009434223175048828, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 77: 1817: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487859920325355: 0.47536557829833426: 0.17487791124964563: 0.17487791124876656
127.0.0.1/2797-127.0.0.50/8011: 0, 2.0, 54, 0.0009160041809082031, -1, 0.0, 154, -1, 0.0009160041809082031, 0, 0, 0, 0.0009160041809082031, 77.0, 99999, 0.0009160041809082031, -1, 0, 0.0, 17, 0.0009160041809082031, 77, -1, 0.0009160041809082031, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 77: 1818: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487859920325355: 0.47536557829833426: 0.17487791124964575: 0.1748779112487666
127.0.0.1/9020-127.0.0.2/9784: 5, 17.0, 459, 0.004297018051147461, 66, 0.0, 19830, 0.0, 0.003131389617919922, 351, 858, 13, 0.003927946090698242, 1166.4705882352941, 2.3603439331054688e-05, 2.3603439331054688e-05, 66, 0, 13.0, 6, 0.055951833724975586, 96, 0.004297018051147461, 0.07909798622131348, 0, 0, 0, 479.08, 66.0, 0.0, 30, 0.018104076385498047, 0.0, 0, 17, 30.0, 0.0, 0, 0.0, 0.0, 1454: 1819: 1716506270.4, 1716506271.4: 0: 0: 0: 0: 0: 0: 0.4753668791675655: 0.1748777056730027: 0.1748777056730027: 0.17487770948642897
127.0.0.1/6110-127.0.0.50/8043: 0, 2.0, 54, 0.0004353523254394531, -1, 0.0, 120, -1, 0.0004353523254394531, 0, 0, 0, 0.0004353523254394531, 60.0, 99999, 0.0004353523254394531, -1, 0, 0.0, 17, 0.0004353523254394531, 60, -1, 0.0004353523254394531, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 60: 1820: 1716506270.4, 1716506271.4: 1: 0: 0: 1: 0: 0: 0.17487800271222098: 0.475366450270078: 0.17487777362294768: 0.17487777339475322
