flow_info: flow_psh, fpkts_per_second, total_bhlen, flow_iat_max, backward_packet_length_max, forward_iat_std, total_length_of_forward_packets, backward_packet_length_std, forward_iat_min, total_fhlen, total_length_of_backward_packets, total_backward_packets, forward_iat_max, forward_packet_length_mean, backward_iat_min, flow_iat_min, backward_packet_length_min, flow_syn, bpkts_per_second, flow_protocol, forward_iat_total, forward_packet_length_min, backward_iat_max, flow_iat_total, flow_urg, flow_fin, flow_ece, forward_packet_length_std, backward_packet_length_mean, flow_iat_std, flow_ack, backward_iat_total, backward_iat_mean, flow_rst, total_forward_packets, flow_packets_per_second, backward_iat_std, flow_cwr, forward_iat_mean, flow_iat_mean, forward_packet_length_max: serial: start_time, end_time: attack_label: infection_label: reconnaissance_label: attack_labeled: infection_labeled: reconnaissance_labeled: benign_probability: attack_probability: infection_probability: reconnaissance_probability
127.0.0.3/80-127.0.0.4/3167: 8, 50.0, 1350, 0.01121664047241211, -1, 0.0, 72228, -1, 2.4557113647460938e-05, 0, 0, 0, 0.01121664047241211, 1444.56, 99999, 2.4557113647460938e-05, -1, 0, 0.0, 6, 0.36466145515441895, 1018, -1, 0.36466145515441895, 0, 0, 0, 165.83, 0, 0.0, 50, 0, -1, 0, 50, 50.0, -1, 0, 0.01, 0.01, 1514: 11: 1716507798.3, 1716507799.3: 0: 0: 0: 0: 0: 0: 0.4753668864186034: 0.17487770452712026: 0.17487770452712026: 0.17487770452715617
127.0.0.1/9020-127.0.0.2/9784: 15, 369.0, 9963, 0.22417140007019043, 66, 0.07, 520834, 0.0, 0.00011873245239257812, 810, 1980, 30, 0.21983814239501953, 1411.4742547425474, 1.5974044799804688e-05, 0.00011873245239257812, 66, 0, 30.0, 6, 35.31864070892334, 96, 0.14164996147155762, 39.78876042366028, 0, 0, 0, 231.06, 66.0, 0.07, 399, 1.994476556777954, 0.07, 0, 369, 399.0, 0.06, 0, 0.1, 0.1, 1458: 12: 1716507798.4, 1716507799.4: 0: 0: 0: 0: 0: 0: 0.47536686135692335: 0.1748777188507417: 0.17487770921891582: 0.1748777105734192
127.0.0.3/80-127.0.0.4/3167: 8, 49.0, 1323, 0.011192083358764648, -1, 0.0, 70714, -1, 2.6464462280273438e-05, 0, 0, 0, 0.011192083358764648, 1443.142857142857, 99999, 2.6464462280273438e-05, -1, 0, 0.0, 6, 0.36345815658569336, 1018, -1, 0.36345815658569336, 0, 0, 0, 167.21, 0, 0.0, 49, 0, -1, 0, 49, 49.0, -1, 0, 0.01, 0.01, 1514: 13: 1716507798.4, 1716507799.4: 0: 0: 0: 0: 0: 0: 0.4753668864186102: 0.17487770452711915: 0.17487770452711915: 0.17487770452715154
127.0.0.1/9020-127.0.0.2/9784: 15, 368.0, 9936, 0.22405266761779785, 66, 0.07, 519380, 0.0, 0.00017118453979492188, 783, 1914, 29, 0.21971940994262695, 1411.358695652174, 1.52587890625e-05, 0.00017118453979492188, 66, 0, 29.0, 6, 35.27494716644287, 96, 0.1416339874267578, 39.65910220146179, 0, 0, 0, 231.37, 66.0, 0.07, 397, 1.9940133094787598, 0.07, 0, 368, 397.0, 0.06, 0, 0.1, 0.1, 1458: 14: 1716507798.4, 1716507799.4: 0: 0: 0: 0: 0: 0: 0.4753668594865027: 0.17487772000798105: 0.1748777094946958: 0.17487771101082036
127.0.0.3/80-127.0.0.4/3167: 8, 48.0, 1296, 0.011165618896484375, -1, 0.0, 69200, -1, 9.632110595703125e-05, 0, 0, 0, 0.011165618896484375, 1441.6666666666667, 99999, 9.632110595703125e-05, -1, 0, 0.0, 6, 0.36218786239624023, 1018, -1, 0.36218786239624023, 0, 0, 0, 168.63, 0, 0.0, 48, 0, -1, 0, 48, 48.0, -1, 0, 0.01, 0.01, 1514: 15: 1716507798.4, 1716507799.4: 0: 0: 0: 0: 0: 0: 0.4753668864186163: 0.17487770452711823: 0.17487770452711823: 0.17487770452714738
127.0.0.1/9020-127.0.0.2/9784: 15, 367.0, 9909, 0.22388148307800293, 66, 0.07, 517926, 0.0, 5.793571472167969e-05, 756, 1848, 28, 0.21954822540283203, 1411.2425068119892, 1.4781951904296875e-05, 5.793571472167969e-05, 66, 0, 28.0, 6, 35.212122440338135, 96, 0.1416187286376953, 39.50906562805176, 0, 0, 0, 231.67, 66.0, 0.07, 395, 1.9935860633850098, 0.07, 0, 367, 395.0, 0.06, 0, 0.1, 0.1, 1458: 16: 1716507798.5, 1716507799.5: 0: 0: 0: 0: 0: 0: 0.47536685745786816: 0.1748777212646275: 0.17487770979517278: 0.17487771148233144
127.0.0.3/80-127.0.0.4/3167: 7, 47.0, 1269, 0.011069297790527344, -1, 0.0, 67842, -1, 4.887580871582031e-05, 0, 0, 0, 0.011069297790527344, 1443.4468085106382, 99999, 4.887580871582031e-05, -1, 0, 0.0, 6, 0.35766077041625977, 1018, -1, 0.35766077041625977, 0, 0, 0, 169.97, 0, 0.0, 47, 0, -1, 0, 47, 47.0, -1, 0, 0.01, 0.01, 1514: 17: 1716507798.5, 1716507799.5: 0: 0: 0: 0: 0: 0: 0.47536688641862634: 0.17487770452711662: 0.17487770452711662: 0.17487770452714052
127.0.0.1/9020-127.0.0.2/9784: 15, 366.0, 9882, 0.22382354736328125, 66, 0.07, 516472, 0.0, 4.673004150390625e-05, 729, 1782, 27, 0.21949028968811035, 1411.1256830601094, 1.4781951904296875e-05, 4.673004150390625e-05, 66, 0, 27.0, 6, 35.19091796875, 96, 0.14160394668579102, 39.40403413772583, 0, 0, 0, 231.97, 66.0, 0.07, 393, 1.9931869506835938, 0.07, 0, 366, 393.0, 0.06, 0, 0.1, 0.1, 1458: 18: 1716507798.5, 1716507799.5: 0: 0: 0: 0: 0: 0: 0.4753668553148804: 0.17487772259332915: 0.1748777101129528: 0.17487771197883764
127.0.0.3/80-127.0.0.4/3167: 7, 46.0, 1242, 0.011020421981811523, -1, 0.0, 66328, -1, 0.0002117156982421875, 0, 0, 0, 0.011020421981811523, 1441.9130434782608, 99999, 0.0002117156982421875, -1, 0, 0.0, 6, 0.35541248321533203, 1018, -1, 0.35541248321533203, 0, 0, 0, 171.48, 0, 0.0, 46, 0, -1, 0, 46, 46.0, -1, 0, 0.01, 0.01, 1514: 19: 1716507798.5, 1716507799.5: 0: 0: 0: 0: 0: 0: 0.47536688641863084: 0.1748777045271159: 0.1748777045271159: 0.1748777045271374
127.0.0.1/9020-127.0.0.2/9784: 15, 365.0, 9855, 0.22377681732177734, 66, 0.07, 515018, 0.0, 4.863739013671875e-05, 702, 1716, 26, 0.21944355964660645, 1411.0082191780823, 5.269050598144531e-05, 4.863739013671875e-05, 66, 0, 26.0, 6, 35.173861503601074, 96, 0.14158916473388672, 39.30354309082031, 0, 0, 0, 232.28, 66.0, 0.07, 391, 1.992802619934082, 0.08, 0, 365, 391.0, 0.06, 0, 0.1, 0.1, 1458: 20: 1716507798.5, 1716507799.5: 0: 0: 0: 0: 0: 0: 0.4753668536310507: 0.17487772370405946: 0.1748777103388585: 0.17487771232603144
127.0.0.3/80-127.0.0.4/3167: 7, 45.0, 1215, 0.010808706283569336, -1, 0.0, 64814, -1, 0.0004000663757324219, 0, 0, 0, 0.010808706283569336, 1440.3111111111111, 99999, 0.0004000663757324219, -1, 0, 0.0, 6, 0.3458852767944336, 1018, -1, 0.3458852767944336, 0, 0, 0, 173.03, 0, 0.0, 45, 0, -1, 0, 45, 45.0, -1, 0, 0.01, 0.01, 1514: 21: 1716507798.5, 1716507799.5: 0: 0: 0: 0: 0: 0: 0.47536688641863495: 0.17487770452711526: 0.17487770452711526: 0.17487770452713458
127.0.0.1/9020-127.0.0.2/9784: 41, 439.0, 11853, 0.5870988368988037, 66, 0.19, 590450, 0.0, 8.153915405273438e-05, 1323, 3234, 49, 0.5870988368988037, 1344.98861047836, 1.811981201171875e-05, 8.153915405273438e-05, 66, 0, 49.0, 6, 78.41416478157043, 96, 0.4966311454772949, 96.27784252166748, 0, 0, 0, 360.67, 66.0, 0.2, 488, 13.836284160614014, 0.28, 0, 439, 488.0, 0.21, 0, 0.18, 0.2, 1458: 22: 1716507798.7, 1716507799.7: 0: 0: 0: 0: 0: 0: 0.475366886418046: 0.1748777045272097: 0.17487770452753165: 0.17487770452721277
127.0.0.3/80-127.0.0.4/3167: 11, 66.0, 1782, 0.3575122356414795, -1, 0.16, 91454, -1, 2.956390380859375e-05, 0, 0, 0, 0.3575122356414795, 1385.6666666666667, 99999, 2.956390380859375e-05, -1, 0, 0.0, 6, 7.897056341171265, 66, -1, 7.897056341171265, 0, 1, 0, 323.98, 0, 0.16, 66, 0, -1, 0, 66, 66.0, -1, 0, 0.12, 0.12, 1514: 23: 1716507798.7, 1716507799.7: 0: 0: 0: 0: 0: 0: 0.47536681488189064: 0.17487771583207495: 0.17487771583207493: 0.17487775345395953
127.0.0.8/5752-127.0.0.1/23: 0, 1.0, 24, -1, -1, 0.0, 54, -1, 99999, 0, 0, 0, -1, 54.0, 99999, 99999, -1, 0, 0.0, 6, 0, 54, -1, 0, 0, 0, 0, 0.0, 0, 0.0, 1, 0, -1, 0, 1, 1.0, -1, 0, 0.0, 0.0, 54: 24: 1716507798.7, 1716507799.7: 0: 1: 0: 0: 1: 0: 0.17438879106423685: 0.18549238785680155: 0.4669829342276848: 0.1731358868512769
127.0.0.8/5753-127.0.0.1/23: 5, 9.0, 216, 0.0047948360443115234, -1, 0.0, 514, -1, 0.0003390312194824219, 0, 0, 0, 0.0047948360443115234, 57.111111111111114, 99999, 0.0003390312194824219, -1, 0, 0.0, 6, 0.01800251007080078, 54, -1, 0.01800251007080078, 0, 0, 0, 2.85, 0, 0.0, 9, 0, -1, 0, 9, 9.0, -1, 0, 0.0, 0.0, 61: 25: 1716507798.7, 1716507799.7: 0: 1: 0: 0: 1: 0: 0.17483496748913396: 0.17526252674457377: 0.47509593607468337: 0.17480656969160893
127.0.0.5/5353-127.0.0.6/5353: 0, 3.0, 81, 9.5367431640625e-05, -1, 0.0, 357, -1, 1.811981201171875e-05, 0, 0, 0, 9.5367431640625e-05, 119.0, 99999, 1.811981201171875e-05, -1, 0, 0.0, 17, 0.00011348724365234375, 119, -1, 0.00011348724365234375, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 119: 26: 1716507798.7, 1716507799.7: 0: 0: 0: 1: 0: 0: 0.174879358325238: 0.4753644683788115: 0.1748780866479738: 0.17487808664797658
127.0.0.49/2887-127.0.0.1/554: 0, 1.0, 24, -1, -1, 0.0, 54, -1, 99999, 0, 0, 0, -1, 54.0, 99999, 99999, -1, 0, 0.0, 6, 0, 54, -1, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 1, 1, 1.0, -1, 0, 0.0, 0.0, 54: 27: 1716507798.7, 1716507799.7: 0: 0: 1: 0: 0: 1: 0.174748452259353: 0.17477857219667495: 0.17545743321602977: 0.4750155423279423
127.0.0.49/2887-127.0.0.1/25: 0, 1.0, 25, -1, -1, 0.0, 58, -1, 99999, 0, 0, 0, -1, 58.0, 99999, 99999, -1, 1, 0.0, 6, 0, 58, -1, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 1, 1.0, -1, 0, 0.0, 0.0, 58: 28: 1716507798.7, 1716507799.7: 0: 0: 1: 0: 1: 1: 0.13624234129454688: 0.13743455372486235: 0.35597841435353056: 0.37034469062706016
127.0.0.49/2887-127.0.0.1/0: 0, 1.0, 25, -1, -1, 0.0, 58, -1, 99999, 0, 0, 0, -1, 58.0, 99999, 99999, -1, 1, 0.0, 6, 0, 58, -1, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 1, 1.0, -1, 0, 0.0, 0.0, 58: 29: 1716507798.7, 1716507799.7: 0: 0: 1: 0: 1: 1: 0.13624234129454688: 0.13743455372486235: 0.35597841435353056: 0.37034469062706016
127.0.0.1/9020-127.0.0.2/9784: 41, 438.0, 11826, 0.587017297744751, 66, 0.19, 588996, 0.0, 5.745887756347656e-05, 1296, 3168, 48, 0.587017297744751, 1344.7397260273972, 1.6450881958007812e-05, 5.745887756347656e-05, 66, 0, 48.0, 6, 78.37845063209534, 96, 0.4966130256652832, 96.15602278709412, 0, 0, 0, 361.04, 66.0, 0.2, 486, 13.835414409637451, 0.29, 0, 438, 486.0, 0.21, 0, 0.18, 0.2, 1458: 30: 1716507798.7, 1716507799.7: 0: 0: 0: 0: 0: 0: 0.47536688641803604: 0.17487770452721135: 0.17487770452753806: 0.17487770452721452
127.0.0.3/80-127.0.0.4/3167: 11, 65.0, 1755, 0.3574826717376709, -1, 0.16, 89940, -1, 3.910064697265625e-05, 0, 0, 0, 0.3574826717376709, 1383.6923076923076, 99999, 3.910064697265625e-05, -1, 0, 0.0, 6, 7.895134687423706, 66, -1, 7.895134687423706, 0, 1, 0, 326.07, 0, 0.16, 65, 0, -1, 0, 65, 65.0, -1, 0, 0.12, 0.12, 1514: 31: 1716507798.7, 1716507799.7: 0: 0: 0: 0: 0: 0: 0.47536681948835807: 0.17487771510411454: 0.1748777151041145: 0.17487775030341302
127.0.0.5/5353-127.0.0.6/5353: 0, 2.0, 54, 7.724761962890625e-05, -1, 0.0, 238, -1, 7.724761962890625e-05, 0, 0, 0, 7.724761962890625e-05, 119.0, 99999, 7.724761962890625e-05, -1, 0, 0.0, 17, 7.724761962890625e-05, 119, -1, 7.724761962890625e-05, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 119: 32: 1716507798.7, 1716507799.7: 0: 0: 0: 1: 0: 0: 0.17487941254830466: 0.4753643890987863: 0.1748780991764533: 0.17487809917645575
127.0.0.1/9020-127.0.0.2/9784: 41, 437.0, 11799, 0.5869598388671875, 66, 0.19, 587542, 0.0, 5.555152893066406e-05, 1269, 3102, 47, 0.5869598388671875, 1344.4897025171624, 1.621246337890625e-05, 5.555152893066406e-05, 66, 0, 47.0, 6, 78.3533411026001, 96, 0.4965965747833252, 96.0460844039917, 0, 0, 0, 361.42, 66.0, 0.2, 484, 13.834641218185425, 0.29, 0, 437, 484.0, 0.21, 0, 0.18, 0.2, 1458: 33: 1716507798.8, 1716507799.8: 0: 0: 0: 0: 0: 0: 0.4753668864180025: 0.1748777045272168: 0.1748777045275605: 0.1748777045272203
127.0.0.3/80-127.0.0.4/3167: 11, 64.0, 1728, 0.35744357109069824, -1, 0.16, 88426, -1, 4.2438507080078125e-05, 0, 0, 0, 0.35744357109069824, 1381.65625, 99999, 4.2438507080078125e-05, -1, 0, 0.0, 6, 7.892632246017456, 66, -1, 7.892632246017456, 0, 1, 0, 328.2, 0, 0.16, 64, 0, -1, 0, 64, 64.0, -1, 0, 0.12, 0.12, 1514: 34: 1716507798.8, 1716507799.8: 0: 0: 0: 0: 0: 0: 0.47536682383044576: 0.17487771441793398: 0.17487771441793398: 0.17487774733368636
127.0.0.8/5753-127.0.0.1/23: 4, 8.0, 192, 0.0044558048248291016, -1, 0.0, 455, -1, 0.0004954338073730469, 0, 0, 0, 0.0044558048248291016, 56.875, 99999, 0.0004954338073730469, -1, 0, 0.0, 6, 0.015290260314941406, 54, -1, 0.015290260314941406, 0, 0, 0, 2.93, 0, 0.0, 8, 0, -1, 0, 8, 8.0, -1, 0, 0.0, 0.0, 61: 35: 1716507798.8, 1716507799.8: 0: 1: 0: 0: 1: 0: 0.17485034451062645: 0.17518563081953653: 0.47514141485273437: 0.17482260981710276
127.0.0.5/5353-127.0.0.6/5353: 0, 1.0, 27, -1, -1, 0.0, 119, -1, 99999, 0, 0, 0, -1, 119.0, 99999, 99999, -1, 0, 0.0, 17, 0, 119, -1, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 1, 1.0, -1, 0, 0.0, 0.0, 119: 36: 1716507798.8, 1716507799.8: 0: 0: 0: 1: 0: 0: 0.2072982943140379: 0.4303727713073656: 0.1811644687794894: 0.181164465599107
127.0.0.1/9020-127.0.0.2/9784: 60, 478.0, 12906, 0.7796742916107178, 66, 0.25, 622522, 0.0, 5.626678466796875e-05, 1890, 4620, 70, 0.7796409130096436, 1302.347280334728, 1.5735626220703125e-05, 5.626678466796875e-05, 66, 0, 70.0, 6, 110.6077287197113, 96, 0.6976263523101807, 146.55671668052673, 0, 0, 0, 417.98, 66.0, 0.26, 548, 30.205632209777832, 0.43, 0, 478, 548.0, 0.25, 0, 0.23, 0.27, 1458: 37: 1716507799.0, 1716507800.0: 0: 0: 0: 0: 0: 0: 0.4753668864186713: 0.1748777045271095: 0.1748777045271097: 0.1748777045271095
127.0.0.3/80-127.0.0.4/3167: 11, 63.0, 1701, 0.35740113258361816, -1, 0.16, 86912, -1, 2.7894973754882812e-05, 0, 0, 0, 0.35740113258361816, 1379.5555555555557, 99999, 2.7894973754882812e-05, -1, 0, 0.0, 6, 7.889958620071411, 66, -1, 7.889958620071411, 0, 1, 0, 330.36, 0, 0.16, 63, 0, -1, 0, 63, 63.0, -1, 0, 0.13, 0.13, 1514: 38: 1716507799.0, 1716507800.0: 0: 0: 0: 0: 0: 0: 0.47536682370826433: 0.17487771443724232: 0.17487771443724232: 0.174877747417251
127.0.0.8/5753-127.0.0.1/23: 5, 10.0, 240, 0.17364907264709473, -1, 0.07, 569, -1, 0.00029015541076660156, 0, 0, 0, 0.17364907264709473, 56.9, 99999, 0.00029015541076660156, -1, 0, 0.0, 6, 0.5056211948394775, 54, -1, 0.5056211948394775, 0, 0, 0, 2.95, 0, 0.07, 10, 0, -1, 0, 10, 10.0, -1, 0, 0.05, 0.05, 61: 39: 1716507799.0, 1716507800.0: 0: 1: 0: 0: 1: 0: 0.16118652552557558: 0.23953826827658617: 0.43809595679435975: 0.16117924940347841
127.0.0.49/2887-127.0.0.1/2106: 0, 2.0, 50, 7.104873657226562e-05, -1, 0.0, 116, -1, 7.104873657226562e-05, 0, 0, 0, 7.104873657226562e-05, 58.0, 99999, 7.104873657226562e-05, -1, 2, 0.0, 6, 7.104873657226562e-05, 58, -1, 7.104873657226562e-05, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 58: 40: 1716507799.0, 1716507800.0: 0: 0: 1: 0: 0: 1: 0.17482340396247678: 0.17482561991835804: 0.17513169393860958: 0.47521928218055565
127.0.0.49/2887-127.0.0.1/1111: 0, 4.0, 100, 0.01581430435180664, -1, 0.01, 232, -1, 0.0010340213775634766, 0, 0, 0, 0.01581430435180664, 58.0, 99999, 0.0010340213775634766, -1, 4, 0.0, 6, 0.018877267837524414, 58, -1, 0.018877267837524414, 0, 0, 0, 0.0, 0, 0.01, 0, 0, -1, 0, 4, 4.0, -1, 0, 0.0, 0.0, 58: 41: 1716507799.0, 1716507800.0: 0: 0: 1: 0: 0: 1: 0.17487770114442536: 0.1748777204875662: 0.17487770114442538: 0.475366877223583
127.0.0.49/2887-127.0.0.1/4242: 0, 3.0, 75, 0.002019166946411133, -1, 0.0, 174, -1, 0.0010328292846679688, 0, 0, 0, 0.002019166946411133, 58.0, 99999, 0.0010328292846679688, -1, 3, 0.0, 6, 0.0030519962310791016, 58, -1, 0.0030519962310791016, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 58: 42: 1716507799.0, 1716507800.0: 0: 0: 1: 0: 0: 1: 0.17487766828478077: 0.1748778754561667: 0.17487766835724416: 0.47536678790180825
127.0.0.49/2887-127.0.0.1/3390: 0, 3.0, 75, 0.0020194053649902344, -1, 0.0, 174, -1, 0.0010399818420410156, 0, 0, 0, 0.0020194053649902344, 58.0, 99999, 0.0010399818420410156, -1, 3, 0.0, 6, 0.00305938720703125, 58, -1, 0.00305938720703125, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 58: 43: 1716507799.0, 1716507800.0: 0: 0: 1: 0: 0: 1: 0.174877668284746: 0.17487787545633074: 0.17487766835720953: 0.4753667879017137
127.0.0.49/2887-127.0.0.1/215: 0, 3.0, 75, 0.0020122528076171875, -1, 0.0, 174, -1, 0.001033782958984375, 0, 0, 0, 0.0020122528076171875, 58.0, 99999, 0.001033782958984375, -1, 3, 0.0, 6, 0.0030460357666015625, 58, -1, 0.0030460357666015625, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 58: 44: 1716507799.0, 1716507800.0: 0: 0: 1: 0: 0: 1: 0.1748776682856775: 0.17487787545193406: 0.17487766835814256: 0.4753667879042458
